"";"Year";"Square";"Number";"SpitNum";"SpitID";"Assemblage";"X";"Y";"Z";"Code";"Orientation";"Dip"
"1";2012;"J50";"16";"9";"J50B_09";"INF";99,837;99,845;-0,916;"FAUNA";NA;NA
"2";2012;"J50";"18";"9";"J50B_09";"INF";99,767;99,571;-0,972;"FAUNA";NA;NA
"3";2012;"J50";"19";"9";"J50D_09";"INF";99,83;99,269;-0,994;"FAUNA";NA;NA
"4";2012;"J50";"20";"9";"J50D_09";"INF";99,887;99,216;-0,974;"FAUNA";NA;NA
"5";2013;"J52";"439";"14";"J52A_14";"INF";99,467;101,828;-0,89;"FAUNA";NA;NA
"6";2013;"J52";"440";"14";"J52B_14";"INF";99,504;101,773;-0,894;"FAUNA";222;19
"7";2013;"J52";"442";"15";"J52B_15";"INF";99,671;101,604;-0,893;"SILEX";NA;NA
"8";2013;"J52";"443";"15";"J52B_15";"INF";99,8;101,765;-0,888;"COPRO";NA;NA
"9";2013;"J52";"444";"15";"J52B_15";"INF";99,544;101,86;-0,883;"FAUNA";NA;NA
"10";2013;"J52";"445";"14";"J52B_14";"INF";99,95;101,523;-0,903;"FAUNA";NA;NA
"11";2013;"J52";"446";"15";"J52B_15";"INF";99,572;101,619;-0,905;"FAUNA";NA;NA
"12";2013;"J52";"447";"15";"J52B_15";"INF";99,699;101,683;-0,886;"FAUNA";NA;NA
"13";2013;"J52";"448";"15";"J52B_15";"INF";99,697;101,758;-0,896;"FAUNA";NA;NA
"14";2013;"J52";"449";"15";"J52B_15";"INF";99,697;101,907;-0,886;"FAUNA";NA;NA
"15";2013;"J52";"450";"15";"J52B_15";"INF";99,66;101,989;-0,863;"FAUNA";NA;NA
"16";2013;"J52";"451";"15";"J52B_15";"INF";99,894;101,754;-0,89;"FAUNA";NA;NA
"17";2013;"J52";"452";"15";"J52B_15";"INF";99,811;101,568;-0,936;"FAUNA";NA;NA
"18";2013;"J52";"453";"15";"J52B_15";"INF";99,831;101,733;-0,932;"FAUNA";NA;NA
"19";2013;"J52";"454";"15";"J52B_15";"INF";99,674;101,524;-0,934;"COPRO";NA;NA
"20";2013;"J52";"455";"15";"J52B_15";"INF";99,632;101,663;-0,935;"FAUNA";NA;NA
"21";2013;"J52";"456";"15";"J52B_15";"INF";99,661;101,879;-0,939;"FAUNA";NA;NA
"22";2013;"J52";"457";"15";"J52B_15";"INF";99,518;101,715;-0,928;"FAUNA";NA;NA
"23";2013;"J52";"464";"14";"J52B_14";"INF";99,527;101,509;-0,909;"FAUNA";NA;NA
"24";2013;"J52";"467";"15";"J52C_15";"INF";99,407;101,147;-0,944;"FAUNA";NA;NA
"25";2013;"J52";"468";"15";"J52B_15";"INF";99,568;101,891;-0,932;"FAUNA";NA;NA
"26";2013;"J52";"469";"15";"J52B_15";"INF";99,935;101,93;-0,936;"FAUNA";NA;NA
"27";2013;"J52";"470";"15";"J52D_15";"INF";99,552;101,445;-0,971;"FAUNA";NA;NA
"28";2013;"J52";"471";"15";"J52C_15";"INF";99,355;101,203;-0,996;"COPRO";NA;NA
"29";2013;"J52";"472";"15";"J52B_15";"INF";99,875;101,875;-0,946;"FAUNA";NA;NA
"30";2013;"J52";"473";"15";"J52B_15";"INF";99,901;101,688;-0,946;"FAUNA";NA;NA
"31";2013;"J52";"475";"15";"J52C_15";"INF";99,432;101,46;-0,971;"FAUNA";NA;NA
"32";2013;"J52";"476";"15";"J52B_15";"INF";99,862;101,869;-0,95;"FAUNA";NA;NA
"33";2013;"J52";"477";"15";"J52B_15";"INF";99,873;101,868;-0,948;"FAUNA";125;10
"34";2013;"J52";"478";"15";"J52B_15";"INF";99,879;101,854;-0,95;"COPRO";NA;NA
"35";2013;"J52";"479";"15";"J52C_15";"INF";99,253;101,114;-0,989;"FAUNA";204;13
"36";2013;"J52";"480";"15";"J52B_15";"INF";99,576;101,667;-0,969;"COPRO";NA;NA
"37";2013;"J52";"481";"15";"J52B_15";"INF";99,755;101,816;-0,964;"FAUNA";NA;NA
"38";2013;"J52";"482";"15";"J52B_15";"INF";99,755;101,869;-0,973;"FAUNA";NA;NA
"39";2013;"J52";"483";"15";"J52B_15";"INF";99,838;101,879;-0,962;"FAUNA";NA;NA
"40";2013;"J52";"484";"15";"J52B_15";"INF";99,803;101,609;-0,968;"FAUNA";NA;NA
"41";2013;"J52";"485";"15";"J52C_15";"INF";100,047;101,386;-0,904;"FAUNA";NA;NA
"42";2013;"J52";"488";"15";"J52D_15";"INF";99,835;101,394;-0,947;"FAUNA";NA;NA
"43";2013;"J52";"489";"15";"J52C_15";"INF";100,001;101,252;-0,923;"FAUNA";NA;NA
"44";2013;"J52";"490";"15";"J52A_15";"INF";99,174;101,897;-0,923;"FAUNA";NA;NA
"45";2013;"J52";"491";"15";"J52A_15";"INF";99,178;101,856;-0,925;"FAUNA";NA;NA
"46";2013;"J52";"492";"15";"J52B_15";"INF";99,501;101,701;-0,962;"FAUNA";NA;NA
"47";2013;"J52";"493";"15";"J52A_15";"INF";99,401;101,532;-0,918;"COPRO";NA;NA
"48";2013;"J52";"494";"15";"J52C_15";"INF";100,032;101,12;-0,904;"SILEX";NA;NA
"49";2013;"J52";"495";"15";"J52A_15";"INF";99,396;101,786;-0,983;"FAUNA";NA;NA
"50";2013;"J52";"496";"15";"J52A_15";"INF";99,47;101,626;-0,975;"FAUNA";NA;NA
"51";2013;"J52";"497";"15";"J52C_15";"INF";99,481;101,471;-0,975;"FAUNA";NA;NA
"52";2013;"J52";"498";"15";"J52C_15";"INF";99,44;101,482;-0,975;"FAUNA";NA;NA
"53";2013;"J52";"499";"15";"J52A_15";"INF";99,353;101,798;-0,989;"FAUNA";NA;NA
"54";2013;"J52";"500";"15";"J52A_15";"INF";99,383;101,859;-0,987;"FAUNA";NA;NA
"55";2013;"J52";"501";"16";"J52B_16";"INF";99,663;101,53;-1,001;"FAUNA";NA;NA
"56";2013;"J52";"502";"16";"J52B_16";"INF";99,807;101,513;-0,958;"FAUNA";NA;NA
"57";2013;"J52";"503";"16";"J52C_16";"INF";99,388;101,32;-1,018;"COPRO";NA;NA
"58";2013;"J52";"504";"16";"J52D_16";"INF";99,535;101,329;-1,009;"FAUNA";NA;NA
"59";2013;"J52";"505";"16";"J52D_16";"INF";99,574;101,395;-1,007;"FAUNA";NA;NA
"60";2013;"J52";"506";"16";"J52B_16";"INF";99,534;101,91;-1,004;"COPRO";NA;NA
"61";2013;"J52";"507";"16";"J52B_16";"INF";99,548;101,864;-0,991;"COPRO";NA;NA
"62";2013;"J52";"508";"16";"J52B_16";"INF";99,586;101,696;-0,995;"FAUNA";NA;NA
"63";2013;"J52";"509";"16";"J52B_16";"INF";99,665;101,793;-1,011;"FAUNA";NA;NA
"64";2013;"J52";"510";"16";"J52B_16";"INF";99,679;101,718;-1,003;"FAUNA";NA;NA
"65";2013;"J52";"511";"16";"J52B_16";"INF";99,709;101,68;-1,009;"FAUNA";NA;NA
"66";2013;"J52";"512";"16";"J52B_16";"INF";99,712;101,625;-0,984;"COPRO";NA;NA
"67";2013;"J52";"513";"16";"J52B_16";"INF";99,812;101,891;-0,98;"FAUNA";NA;NA
"68";2013;"J52";"514";"16";"J52B_16";"INF";99,84;101,831;-1,011;"COPRO";NA;NA
"69";2013;"J52";"515";"16";"J52B_16";"INF";99,907;101,819;-0,968;"FAUNA";NA;NA
"70";2013;"J52";"516";"16";"J52B_16";"INF";99,877;101,651;-0,978;"COPRO";NA;NA
"71";2013;"J52";"517";"16";"J52D_16";"INF";99,967;101,059;-0,948;"FAUNA";NA;NA
"72";2013;"J52";"518";"16";"J52D_16";"INF";99,828;101,319;-0,977;"FAUNA";NA;NA
"73";2013;"J52";"519";"16";"J52B_16";"INF";99,571;101,849;-1,037;"FAUNA";NA;NA
"74";2013;"J52";"521";"16";"J52D_16";"INF";99,637;101,476;-1,014;"FAUNA";NA;NA
"75";2013;"J52";"522";"16";"J52B_16";"INF";99,723;101,565;-1,021;"FAUNA";NA;NA
"76";2013;"J52";"524";"16";"J52B_16";"INF";99,896;101,587;-0,993;"FAUNA";NA;NA
"77";2013;"J52";"525";"16";"J52B_16";"INF";99,935;101,575;-0,997;"FAUNA";NA;NA
"78";2013;"J52";"526";"16";"J52D_16";"INF";99,809;101,342;-0,994;"COPRO";NA;NA
"79";2013;"J52";"527";"16";"J52D_16";"INF";99,611;101,127;-1,027;"FAUNA";NA;NA
"80";2013;"J52";"528";"16";"J52D_16";"INF";99,602;101,129;-1,023;"FAUNA";NA;NA
"81";2013;"J52";"529";"16";"J52D_16";"INF";99,97;101,363;-1,002;"COPRO";NA;NA
"82";2013;"J52";"530";"16";"J52D_16";"INF";99,822;101,099;-1,015;"COPRO";NA;NA
"83";2013;"J52";"531";"16";"J52D_16";"INF";99,871;101,364;-1,029;"FAUNA";NA;NA
"84";2013;"J52";"532";"16";"J52B_16";"INF";99,987;101,503;-0,999;"FAUNA";NA;NA
"85";2013;"J52";"533";"16";"J52B_16";"INF";99,984;101,541;-0,979;"COPRO";NA;NA
"86";2013;"J52";"534";"16";"J52B_16";"INF";99,942;101,598;-0,995;"COPRO";NA;NA
"87";2013;"J52";"536";"16";"J52B_16";"INF";99,938;101,72;-0,984;"FAUNA";NA;NA
"88";2013;"J52";"537";"16";"J52B_16";"INF";99,901;101,744;-1,016;"FAUNA";NA;NA
"89";2013;"J52";"538";"16";"J52B_16";"INF";99,897;101,949;-0,989;"FAUNA";NA;NA
"90";2013;"J52";"539";"16";"J52B_16";"INF";99,826;101,93;-0,995;"FAUNA";NA;NA
"91";2013;"J52";"540";"16";"J52B_16";"INF";99,832;101,744;-1,024;"FAUNA";NA;NA
"92";2013;"J52";"542";"16";"J52C_16";"INF";100,017;101,152;-1,017;"FAUNA";NA;NA
"93";2013;"J52";"543";"16";"J52D_16";"INF";99,942;101,394;-1,019;"FAUNA";NA;NA
"94";2013;"J52";"544";"16";"J52D_16";"INF";99,918;101,437;-1,004;"FAUNA";NA;NA
"95";2013;"J52";"545";"16";"J52B_16";"INF";99,859;101,902;-0,973;"FAUNA";NA;NA
"96";2013;"J52";"546";"16";"J52B_16";"INF";99,93;101,763;-1,011;"FAUNA";NA;NA
"97";2013;"J52";"547";"16";"J52A_16";"INF";100,004;101,553;-0,996;"COPRO";NA;NA
"98";2013;"J52";"548";"16";"J52B_16";"INF";99,977;101,54;-1,001;"FAUNA";NA;NA
"99";2013;"J52";"549";"16";"J52B_16";"INF";99,537;101,91;-1,02;"FAUNA";NA;NA
"100";2013;"J52";"550";"16";"J52A_16";"INF";99,491;101,813;-1,01;"FAUNA";NA;NA
"101";2013;"J52";"551";"16";"J52D_16";"INF";99,684;101,482;-1,012;"FAUNA";NA;NA
"102";2013;"J52";"554";"16";"J52A_16";"INF";99,329;101,562;-1,035;"FAUNA";NA;NA
"103";2013;"J52";"555";"16";"J52A_16";"INF";99,374;101,646;-1;"COPRO";NA;NA
"104";2013;"J52";"557";"16";"J52A_16";"INF";99,482;101,728;-0,996;"FAUNA";NA;NA
"105";2013;"J52";"558";"16";"J52A_16";"INF";99,492;101,635;-1,007;"FAUNA";NA;NA
"106";2013;"J52";"559";"16";"J52B_16";"INF";99,512;101,587;-0,999;"FAUNA";NA;NA
"107";2013;"J52";"560";"16";"J52A_16";"INF";99,417;101,718;-1,009;"FAUNA";NA;NA
"108";2013;"J52";"561";"16";"J52A_16";"INF";99,451;101,588;-1,011;"FAUNA";NA;NA
"109";2013;"J52";"562";"16";"J52D_16";"INF";99,883;101,434;-1,035;"COPRO";NA;NA
"110";2013;"J52";"563";"16";"J52A_16";"INF";99,453;101,712;-1,028;"FAUNA";NA;NA
"111";2013;"J52";"564";"17";"J52C_17";"INF";99,387;101,336;-1,034;"COPRO";NA;NA
"112";2013;"J52";"565";"17";"J52C_17";"INF";99,271;101,256;-1,054;"COPRO";NA;NA
"113";2013;"J52";"566";"17";"J52C_17";"INF";99,242;101,171;-1,051;"COPRO";NA;NA
"114";2013;"J52";"567";"17";"J52C_17";"INF";99,444;101,089;-1,041;"FAUNA";NA;NA
"115";2013;"J52";"568";"17";"J52A_17";"INF";99,165;101,828;-1,047;"FAUNA";NA;NA
"116";2013;"J52";"569";"17";"J52A_17";"INF";99,197;101,57;-1,026;"FAUNA";NA;NA
"117";2013;"J52";"570";"17";"J52C_17";"INF";99,207;101,473;-1,046;"COPRO";NA;NA
"118";2013;"J52";"571";"17";"J52A_17";"INF";99,266;101,606;-1,032;"FAUNA";NA;NA
"119";2013;"J52";"572";"17";"J52A_17";"INF";99,29;101,698;-1,028;"COPRO";NA;NA
"120";2013;"J52";"573";"17";"J52A_17";"INF";99,312;101,708;-1,036;"FAUNA";NA;NA
"121";2013;"J52";"575";"17";"J52A_17";"INF";99,339;101,818;-1,032;"FAUNA";NA;NA
"122";2013;"J52";"576";"17";"J52B_17";"INF";99,513;101,841;-1,033;"FAUNA";NA;NA
"123";2013;"J52";"577";"17";"J52A_17";"INF";99,4;101,739;-1,042;"FAUNA";NA;NA
"124";2013;"J52";"578";"17";"J52A_17";"INF";99,45;101,69;-1,018;"FAUNA";NA;NA
"125";2013;"J52";"579";"17";"J52C_17";"INF";99,355;101,494;-1,046;"FAUNA";NA;NA
"126";2013;"J52";"580";"17";"J52D_17";"INF";99,5175;101,148;-1,048;"FAUNA";130;10
"127";2013;"J52";"581";"17";"J52C_17";"INF";99,463;101,329;-1,038;"COPRO";NA;NA
"128";2013;"J52";"582";"17";"J52C_17";"INF";99,444;101,349;-1,049;"COPRO";NA;NA
"129";2013;"J52";"583";"17";"J52C_17";"INF";99,469;101,395;-1,036;"FAUNA";NA;NA
"130";2013;"J52";"584";"17";"J52C_17";"INF";99,392;101,281;-1,046;"FAUNA";NA;NA
"131";2013;"J52";"585";"17";"J52C_17";"INF";99,341;101,202;-1,052;"FAUNA";NA;NA
"132";2013;"J52";"586";"17";"J52C_17";"INF";99,207;101,194;-1,074;"FAUNA";NA;NA
"133";2013;"J52";"587";"17";"J52A_17";"INF";99,201;101,706;-1,08;"FAUNA";NA;NA
"134";2013;"J52";"588";"17";"J52A_17";"INF";99,284;101,692;-1,063;"FAUNA";NA;NA
"135";2013;"J52";"589";"17";"J52A_17";"INF";99,373;101,946;-1,037;"FAUNA";NA;NA
"136";2013;"J52";"590";"17";"J52A_17";"INF";99,435;101,944;-0,991;"FAUNA";NA;NA
"137";2013;"J52";"591";"17";"J52B_17";"INF";99,549;101,82;-1,038;"FAUNA";NA;NA
"138";2013;"J52";"592";"17";"J52B_17";"INF";99,608;101,679;-1,035;"FAUNA";NA;NA
"139";2013;"J52";"593";"17";"J52D_17";"INF";99,77;101,4;-1,034;"FAUNA";NA;NA
"140";2013;"J52";"594";"17";"J52D_17";"INF";99,614;101,181;-1,051;"FAUNA";NA;NA
"141";2013;"J52";"595";"17";"J52D_17";"INF";99,607;101,166;-1,053;"FAUNA";NA;NA
"142";2013;"J52";"597";"17";"J52D_17";"INF";99,905;101,155;-1,048;"FAUNA";NA;NA
"143";2013;"J52";"598";"17";"J52D_17";"INF";99,631;101,411;-1,051;"COPRO";NA;NA
"144";2013;"J52";"599";"17";"J52D_17";"INF";99,865;101,455;-1,046;"SILEX";NA;NA
"145";2013;"J52";"600";"17";"J52B_17";"INF";99,945;101,562;-1,017;"FAUNA";NA;NA
"146";2013;"J52";"601";"17";"J52B_17";"INF";99,887;101,569;-1,031;"COPRO";NA;NA
"147";2013;"J52";"602";"17";"J52B_17";"INF";99,897;101,591;-1,024;"COPRO";NA;NA
"148";2013;"J52";"603";"17";"J52B_17";"INF";99,906;101,613;-1,016;"COPRO";NA;NA
"149";2013;"J52";"604";"17";"J52B_17";"INF";99,82;101,586;-1,017;"FAUNA";NA;NA
"150";2013;"J52";"605";"17";"J52B_17";"INF";99,855;101,698;-1,014;"FAUNA";NA;NA
"151";2013;"J52";"606";"17";"J52B_17";"INF";99,842;101,709;-1,029;"FAUNA";NA;NA
"152";2013;"J52";"607";"17";"J52B_17";"INF";99,911;101,858;-1,013;"COPRO";NA;NA
"153";2013;"J52";"608";"17";"J52B_17";"INF";99,651;101,516;-1,044;"FAUNA";NA;NA
"154";2013;"J52";"609";"17";"J52B_17";"INF";99,892;101,59;-1,038;"COPRO";NA;NA
"155";2013;"J52";"610";"17";"J52B_17";"INF";99,86;101,558;-1,035;"COPRO";NA;NA
"156";2013;"J52";"611";"17";"J52B_17";"INF";99,897;101,937;-1,046;"FAUNA";NA;NA
"157";2013;"J52";"612";"17";"J52B_17";"INF";99,729;101,678;-1,041;"FAUNA";NA;NA
"158";2013;"J52";"613";"17";"J52B_17";"INF";99,81;101,926;-1,067;"COPRO";NA;NA
"159";2013;"J52";"614";"17";"J52B_17";"INF";99,809;101,826;-1,06;"COPRO";NA;NA
"160";2013;"J52";"615";"17";"J52B_17";"INF";99,905;101,599;-1,039;"COPRO";NA;NA
"161";2013;"J52";"616";"17";"J52B_17";"INF";99,926;101,542;-1,052;"COPRO";NA;NA
"162";2013;"J52";"617";"17";"J52B_17";"INF";99,8955;101,813;-1,054;"FAUNA";210;0,5
"163";2013;"J52";"618";"17";"J52B_17";"INF";99,692;101,61;-1,082;"FAUNA";15;20
"164";2013;"J52";"619";"17";"J52D_17";"INF";99,5195;101,4885;-1,076;"FAUNA";255;7
"165";2013;"J52";"620";"17";"J52D_17";"INF";99,613;101,45;-1,049;"FAUNA";145;30
"166";2013;"J52";"621";"17";"J52B_17";"INF";99,886;101,834;-1,064;"COPRO";NA;NA
"167";2013;"J52";"622";"17";"J52B_17";"INF";99,557;101,832;-1,056;"FAUNA";NA;NA
"168";2013;"J52";"623";"17";"J52B_17";"INF";99,584;101,8345;-1,0605;"FAUNA";230;50
"169";2013;"J52";"502-2";"16";"J52B_16";"INF";99,807;101,513;-0,958;"COPRO";NA;NA
"170";2013;"J52";"575-2";"17";"J52A_17";"INF";99,339;101,818;-1,032;"FAUNA";NA;NA
"171";2013;"J53";"203";"16";"J53B_16";"INF";99,992;102,757;-0,944;"FAUNA";NA;NA
"172";2013;"J53";"204";"16";"J53D_16";"INF";99,702;102,497;-0,957;"SILEX";120;11
"173";2013;"J53";"205";"16";"J53D_16";"INF";99,879;102,257;-0,964;"FAUNA";NA;NA
"174";2013;"J53";"206";"16";"J53A_16";"INF";100,011;102,666;-0,965;"FAUNA";300;15
"175";2013;"J53";"207";"16";"J53B_16";"INF";99,7595;102,868;-0,9855;"FAUNA";195;8
"176";2013;"J53";"209";"16";"J53B_16";"INF";99,841;102,717;-0,99;"FAUNA";105;0
"177";2013;"J53";"212";"15";"J53B_15";"INF";99,514;102,909;-0,9;"FAUNA";60;11
"178";2013;"J53";"213";"16";"J53C_16";"INF";99,407;102,042;-0,935;"QUARTZ";NA;NA
"179";2013;"J53";"214";"15";"J53A_15";"INF";99,363;102,913;-0,936;"FAUNA";NA;NA
"180";2013;"J53";"215";"15";"J53A_15";"INF";99,407;102,622;-0,939;"SILEX";NA;NA
"181";2013;"J53";"216";"15";"J53A_15";"INF";99,465;102,564;-0,944;"FAUNA";NA;NA
"182";2013;"J53";"217";"16";"J53A_16";"INF";99,378;102,872;-0,965;"FAUNA";332;10
"183";2013;"K49";"22";"7";"K49A_07";"INF";100,018;98,867;-0,799;"FAUNA";NA;NA
"184";2013;"K49";"23";"7";"K49A_07";"INF";100,144;98,777;-0,822;"FAUNA";NA;NA
"185";2013;"K49";"24";"7";"K49C_07";"INF";100,371;99,055;-0,831;"FAUNA";NA;NA
"186";2012;"K50";"19";"7";"K50B_07";"INF";100,524;99,83;-0,875;"OTHERS";NA;NA
"187";2012;"K50";"20";"7";"K50D_07";"INF";100,5;99,44;-0,836;"FAUNA";NA;NA
"188";2012;"K50";"21";"7";"K50D_07";"INF";100,834;99,433;-0,925;"FAUNA";NA;NA
"189";2012;"K50";"22";"7";"K50B_07";"INF";100,794;99,687;-0,868;"FAUNA";NA;NA
"190";2012;"K50";"23";"7";"K50C_07";"INF";100,465;99,287;-0,889;"FAUNA";NA;NA
"191";2012;"K50";"24";"7";"K50B_07";"INF";100,73;99,761;-0,877;"FAUNA";NA;NA
"192";2012;"K50";"25";"7";"K50B_07";"INF";100,786;99,589;-0,884;"FAUNA";NA;NA
"193";2012;"K50";"26";"7";"K50B_07";"INF";100,727;99,794;-0,904;"FAUNA";NA;NA
"194";2012;"K50";"27";"7";"K50D_07";"INF";100,545;99,156;-0,94;"FAUNA";NA;NA
"195";2012;"K50";"28";"7";"K50B_07";"INF";100,5205;99,736;-0,9055;"FAUNA";NA;NA
"196";2012;"K50";"29";"8";"K50B_08";"INF";100,819;99,704;-0,93;"FAUNA";NA;NA
"197";2012;"K50";"30";"8";"K50A_08";"INF";100,449;99,89;-0,918;"FAUNA";NA;NA
"198";2012;"K50";"31";"8";"K50A_08";"INF";100,296;99,862;-0,923;"FAUNA";NA;NA
"199";2012;"K50";"32";"8";"K50B_08";"INF";100,783;99,866;-0,983;"OTHERS";NA;NA
"200";2012;"K50";"33";"8";"K50B_08";"INF";100,738;99,585;-0,928;"FAUNA";NA;NA
"201";2012;"K50";"34";"8";"K50D_08";"INF";100,647;99,453;-0,976;"FAUNA";NA;NA
"202";2012;"K50";"36";"8";"K50A_08";"INF";100,2795;99,7125;-0,9325;"FAUNA";NA;NA
"203";2012;"K50";"37";"8";"K50C_08";"INF";100,272;99,403;-0,9525;"FAUNA";NA;NA
"204";2012;"K50";"38";"8";"K50C_08";"INF";100,194;99,223;-0,942;"FAUNA";NA;NA
"205";2012;"K50";"39";"8";"K50D_08";"INF";100,815;99,438;-1,006;"OTHERS";NA;NA
"206";2012;"K50";"40";"8";"K50B_08";"INF";100,579;99,573;-0,993;"FAUNA";NA;NA
"207";2012;"K50";"41";"8";"K50D_08";"INF";100,571;99,497;-0,999;"FAUNA";NA;NA
"208";2012;"K50";"42";"8";"K50C_08";"INF";100,362;99,324;-1,008;"FAUNA";NA;NA
"209";2012;"K50";"43";"8";"K50C_08";"INF";100,15;99,27;-0,995;"FAUNA";NA;NA
"210";2012;"K50";"44";"8";"K50A_08";"INF";100,15;99,786;-0,999;"FAUNA";NA;NA
"211";2012;"K50";"45";"8";"K50B_08";"INF";100,585;99,609;-0,971;"FAUNA";NA;NA
"212";2012;"K50";"46";"9";"K50D_09";"INF";100,748;99,468;-1,029;"FAUNA";NA;NA
"213";2012;"K50";"47";"9";"K50D_09";"INF";100,788;99,329;-1,043;"FAUNA";NA;NA
"214";2012;"K50";"48";"9";"K50C_09";"INF";100,337;99,201;-1,038;"FAUNA";NA;NA
"215";2012;"K50";"49";"9";"K50D_09";"INF";100,708;99,482;-1,034;"FAUNA";NA;NA
"216";2012;"K50";"50";"9";"K50D_09";"INF";100,589;99,483;-1,026;"FAUNA";NA;NA
"217";2012;"K50";"51";"9";"K50D_09";"INF";100,536;99,497;-1,032;"FAUNA";NA;NA
"218";2012;"K50";"52";"9";"K50A_09";"INF";100,35;99,508;-1,017;"FAUNA";NA;NA
"219";2012;"K50";"53";"9";"K50C_09";"INF";100,159;99,291;-1,014;"FAUNA";NA;NA
"220";2012;"K50";"54";"9";"K50A_09";"INF";100,086;99,742;-0,981;"FAUNA";NA;NA
"221";2012;"K50";"55";"9";"K50A_09";"INF";100,352;99,642;-1,016;"FAUNA";NA;NA
"222";2012;"K50";"56";"9";"K50A_09";"INF";100,475;99,856;-1,01;"FAUNA";NA;NA
"223";2012;"K50";"57";"9";"K50B_09";"INF";100,754;99,764;-0,997;"FAUNA";NA;NA
"224";2012;"K50";"58";"9";"K50B_09";"INF";100,739;99,767;-1,002;"FAUNA";NA;NA
"225";2012;"K50";"59";"9";"K50B_09";"INF";100,705;99,781;-0,998;"FAUNA";NA;NA
"226";2012;"K50";"60";"9";"K50C_09";"INF";100,277;99,225;-1,041;"FAUNA";NA;NA
"227";2012;"K50";"61";"10";"K50A_10";"INF";100,35;99,872;-1,048;"FAUNA";NA;NA
"228";2012;"K50";"62";"10";"K50A_10";"INF";100,346;99,679;-1,054;"FAUNA";NA;NA
"229";2012;"K50";"63";"10";"K50B_10";"INF";100,558;99,516;-1,049;"FAUNA";NA;NA
"230";2012;"K50";"64";"10";"K50D_10";"INF";100,548;99,397;-1,042;"FAUNA";NA;NA
"231";2012;"K50";"65";"10";"K50D_10";"INF";100,658;99,478;-1,051;"FAUNA";NA;NA
"232";2012;"K50";"66";"10";"K50D_10";"INF";100,673;99,409;-1,047;"FAUNA";NA;NA
"233";2012;"K50";"67";"10";"K50B_10";"INF";100,776;99,793;-1,037;"FAUNA";NA;NA
"234";2012;"K50";"68";"10";"K50B_10";"INF";100,801;99,826;-1,046;"FAUNA";NA;NA
"235";2012;"K50";"69";"10";"K50C_10";"INF";100,11;99,323;-1,025;"FAUNA";NA;NA
"236";2012;"K50";"70";"10";"K50C_10";"INF";100,186;99,223;-1,027;"FAUNA";NA;NA
"237";2012;"K50";"71";"10";"K50A_10";"INF";100,136;99,509;-1,023;"FAUNA";NA;NA
"238";2012;"K50";"72";"10";"K50A_10";"INF";100,095;99,543;-1,013;"FAUNA";NA;NA
"239";2012;"K50";"73";"10";"K50A_10";"INF";100,114;99,853;-1,025;"FAUNA";NA;NA
"240";2012;"K50";"74";"10";"K50B_10";"INF";100,769;99,797;-1,072;"QUARTZ?";NA;NA
"241";2012;"K50";"75";"10";"K50A_10";"INF";100,187;99,864;-1,036;"FAUNA";NA;NA
"242";2012;"K50";"76";"10";"K50B_10";"INF";100,839;99,515;-1,063;"FAUNA";NA;NA
"243";2012;"K50";"77";"10";"K50D_10";"INF";100,769;99,372;-1,068;"FAUNA";NA;NA
"244";2012;"K50";"78";"10";"K50A_10";"INF";100,158;99,625;-1,028;"FAUNA";NA;NA
"245";2012;"K50";"79";"10";"K50D_10";"INF";100,625;99,205;-1,053;"FAUNA";NA;NA
"246";2012;"K50";"80";"10";"K50B_10";"INF";100,543;99,717;-1,07;"FAUNA";NA;NA
"247";2012;"K50";"81";"11";"K50C_11";"INF";100,233;99,492;-1,061;"FAUNA";NA;NA
"248";2012;"K50";"82";"11";"K50A_11";"INF";100,291;99,553;-1,068;"FAUNA";NA;NA
"249";2012;"K50";"83";"11";"K50A_11";"INF";100,381;99,578;-1,076;"FAUNA";NA;NA
"250";2012;"K50";"84";"11";"K50A_11";"INF";100,256;99,716;-1,068;"FAUNA";NA;NA
"251";2012;"K50";"86";"11";"K50A_11";"INF";100,315;99,822;-1,094;"FAUNA";NA;NA
"252";2012;"K50";"87";"11";"K50A_11";"INF";100,458;99,861;-1,102;"FAUNA";NA;NA
"253";2012;"K50";"88";"11";"K50A_11";"INF";100,471;99,903;-1,106;"FAUNA";NA;NA
"254";2012;"K50";"89";"11";"K50B_11";"INF";100,577;99,62;-1,101;"FAUNA";NA;NA
"255";2012;"K50";"91";"11";"K50B_11";"INF";100,676;99,694;-1,107;"FAUNA";NA;NA
"256";2012;"K50";"93";"11";"K50D_11";"INF";100,745;99,311;-1,118;"FAUNA";NA;NA
"257";2012;"K50";"94";"11";"K50D_11";"INF";100,792;99,48;-1,137;"FAUNA";NA;NA
"258";2012;"K50";"95";"11";"K50B_11";"INF";100,747;99,626;-1,111;"FAUNA";NA;NA
"259";2012;"K50";"96";"11";"K50B_11";"INF";100,646;99,821;-1,12;"FAUNA";NA;NA
"260";2012;"K50";"97";"11";"K50D_11";"INF";100,512;99,189;-1,073;"FAUNA";NA;NA
"261";2012;"K50";"98";"11";"K50D_11";"INF";100,789;99,442;-1,135;"FAUNA";NA;NA
"262";2012;"K50";"99";"11";"K50D_11";"INF";100,539;99,196;-1,085;"FAUNA";NA;NA
"263";2012;"K50";"100";"11";"K50D_11";"INF";100,609;99,201;-1,093;"FAUNA";NA;NA
"264";2012;"K50";"101";"11";"K50A_11";"INF";100,428;99,644;-1,091;"FAUNA";NA;NA
